"TAX","Tax","GOV","Government","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"5110","5110 General taxes","SUPRA","Supranational","2005","2005","GBP","Pound Sterling","0","Units",,,0,,
"5110","5110 General taxes","SUPRA","Supranational","2006","2006","GBP","Pound Sterling","0","Units",,,0,,
"5110","5110 General taxes","SUPRA","Supranational","2007","2007","GBP","Pound Sterling","0","Units",,,0,,
"5110","5110 General taxes","SUPRA","Supranational","2008","2008","GBP","Pound Sterling","0","Units",,,0,,
"5110","5110 General taxes","SUPRA","Supranational","2009","2009","GBP","Pound Sterling","0","Units",,,0,,
"5110","5110 General taxes","SUPRA","Supranational","2010","2010","GBP","Pound Sterling","0","Units",,,0,,
"5110","5110 General taxes","SUPRA","Supranational","2011","2011","GBP","Pound Sterling","0","Units",,,0,,
"5110","5110 General taxes","SUPRA","Supranational","2012","2012","GBP","Pound Sterling","0","Units",,,0,,
"5110","5110 General taxes","SUPRA","Supranational","2013","2013","GBP","Pound Sterling","0","Units",,,0,,
"5110","5110 General taxes","SUPRA","Supranational","2014","2014","GBP","Pound Sterling","0","Units",,,0,,
"5110","5110 General taxes","SUPRA","Supranational","2015","2015","GBP","Pound Sterling","0","Units",,,0,,
"5110","5110 General taxes","SUPRA","Supranational","2016","2016","GBP","Pound Sterling","0","Units",,,0,,
"5110","5110 General taxes","SUPRA","Supranational","2017","2017","GBP","Pound Sterling","0","Units",,,0,,
"5110","5110 General taxes","SUPRA","Supranational","2018","2018","GBP","Pound Sterling","0","Units",,,0,,
"5110","5110 General taxes","SUPRA","Supranational","2019","2019","GBP","Pound Sterling","0","Units",,,0,,
"5110","5110 General taxes","SUPRA","Supranational","2020","2020","GBP","Pound Sterling","0","Units",,,0,,
"5111","5111 Value added taxes","SUPRA","Supranational","1973","1973","GBP","Pound Sterling","0","Units",,,-222,,
"5111","5111 Value added taxes","SUPRA","Supranational","1974","1974","GBP","Pound Sterling","0","Units",,,-329,,
"5111","5111 Value added taxes","SUPRA","Supranational","1975","1975","GBP","Pound Sterling","0","Units",,,-189,,
"5111","5111 Value added taxes","SUPRA","Supranational","1976","1976","GBP","Pound Sterling","0","Units",,,-185,,
"5111","5111 Value added taxes","SUPRA","Supranational","1977","1977","GBP","Pound Sterling","0","Units",,,-97,,
"5111","5111 Value added taxes","SUPRA","Supranational","1978","1978","GBP","Pound Sterling","0","Units",,,-25,,
"5111","5111 Value added taxes","SUPRA","Supranational","1979","1979","GBP","Pound Sterling","0","Units",,,1,,
"5112","5112 Sales tax","SUPRA","Supranational","1973","1973","GBP","Pound Sterling","0","Units",,,0,,
"5112","5112 Sales tax","SUPRA","Supranational","1974","1974","GBP","Pound Sterling","0","Units",,,0,,
"5112","5112 Sales tax","SUPRA","Supranational","1975","1975","GBP","Pound Sterling","0","Units",,,0,,
"5112","5112 Sales tax","SUPRA","Supranational","1976","1976","GBP","Pound Sterling","0","Units",,,0,,
"5112","5112 Sales tax","SUPRA","Supranational","1977","1977","GBP","Pound Sterling","0","Units",,,0,,
"5112","5112 Sales tax","SUPRA","Supranational","1978","1978","GBP","Pound Sterling","0","Units",,,0,,
"5112","5112 Sales tax","SUPRA","Supranational","1979","1979","GBP","Pound Sterling","0","Units",,,0,,
"5113","5113 Other","SUPRA","Supranational","1973","1973","GBP","Pound Sterling","0","Units",,,0,,
"5113","5113 Other","SUPRA","Supranational","1974","1974","GBP","Pound Sterling","0","Units",,,0,,
"5113","5113 Other","SUPRA","Supranational","1975","1975","GBP","Pound Sterling","0","Units",,,0,,
"5113","5113 Other","SUPRA","Supranational","1976","1976","GBP","Pound Sterling","0","Units",,,0,,
"5113","5113 Other","SUPRA","Supranational","1977","1977","GBP","Pound Sterling","0","Units",,,0,,
"5113","5113 Other","SUPRA","Supranational","1978","1978","GBP","Pound Sterling","0","Units",,,0,,
"5113","5113 Other","SUPRA","Supranational","1979","1979","GBP","Pound Sterling","0","Units",,,0,,
"5120","5120 Taxes on specific goods and services","SUPRA","Supranational","1973","1973","GBP","Pound Sterling","0","Units",,,439,,
"5120","5120 Taxes on specific goods and services","SUPRA","Supranational","1974","1974","GBP","Pound Sterling","0","Units",,,543,,
"5120","5120 Taxes on specific goods and services","SUPRA","Supranational","1975","1975","GBP","Pound Sterling","0","Units",,,549,,
"5120","5120 Taxes on specific goods and services","SUPRA","Supranational","1976","1976","GBP","Pound Sterling","0","Units",,,673,,
"5120","5120 Taxes on specific goods and services","SUPRA","Supranational","1977","1977","GBP","Pound Sterling","0","Units",,,877,,
"5120","5120 Taxes on specific goods and services","SUPRA","Supranational","1978","1978","GBP","Pound Sterling","0","Units",,,995,,
"5120","5120 Taxes on specific goods and services","SUPRA","Supranational","1979","1979","GBP","Pound Sterling","0","Units",,,1126,,
"5120","5120 Taxes on specific goods and services","SUPRA","Supranational","1980","1980","GBP","Pound Sterling","0","Units",,,1142,,
"5120","5120 Taxes on specific goods and services","SUPRA","Supranational","1981","1981","GBP","Pound Sterling","0","Units",,,1173,,
"5120","5120 Taxes on specific goods and services","SUPRA","Supranational","1982","1982","GBP","Pound Sterling","0","Units",,,1302,,
"5120","5120 Taxes on specific goods and services","SUPRA","Supranational","1983","1983","GBP","Pound Sterling","0","Units",,,1361,,
"5120","5120 Taxes on specific goods and services","SUPRA","Supranational","1984","1984","GBP","Pound Sterling","0","Units",,,1501,,
"5120","5120 Taxes on specific goods and services","SUPRA","Supranational","1985","1985","GBP","Pound Sterling","0","Units",,,1482,,
"5120","5120 Taxes on specific goods and services","SUPRA","Supranational","1986","1986","GBP","Pound Sterling","0","Units",,,1585,,
"5120","5120 Taxes on specific goods and services","SUPRA","Supranational","1987","1987","GBP","Pound Sterling","0","Units",,,1755,,
"5120","5120 Taxes on specific goods and services","SUPRA","Supranational","1988","1988","GBP","Pound Sterling","0","Units",,,1885,,
"5120","5120 Taxes on specific goods and services","SUPRA","Supranational","1989","1989","GBP","Pound Sterling","0","Units",,,2000,,
"5120","5120 Taxes on specific goods and services","SUPRA","Supranational","1990","1990","GBP","Pound Sterling","0","Units",,,1848,,
"5120","5120 Taxes on specific goods and services","SUPRA","Supranational","1991","1991","GBP","Pound Sterling","0","Units",,,1916,,
"5120","5120 Taxes on specific goods and services","SUPRA","Supranational","1992","1992","GBP","Pound Sterling","0","Units",,,1950,,
"5120","5120 Taxes on specific goods and services","SUPRA","Supranational","1993","1993","GBP","Pound Sterling","0","Units",,,2173,,
"5120","5120 Taxes on specific goods and services","SUPRA","Supranational","1994","1994","GBP","Pound Sterling","0","Units",,,2134,,
"5120","5120 Taxes on specific goods and services","SUPRA","Supranational","1995","1995","GBP","Pound Sterling","0","Units",,,2513,,
"5120","5120 Taxes on specific goods and services","SUPRA","Supranational","1996","1996","GBP","Pound Sterling","0","Units",,,2318,,
"5120","5120 Taxes on specific goods and services","SUPRA","Supranational","1997","1997","GBP","Pound Sterling","0","Units",,,2382,,
"5120","5120 Taxes on specific goods and services","SUPRA","Supranational","1998","1998","GBP","Pound Sterling","0","Units",,,2118,,
"5120","5120 Taxes on specific goods and services","SUPRA","Supranational","1999","1999","GBP","Pound Sterling","0","Units",,,2070,,
"5120","5120 Taxes on specific goods and services","SUPRA","Supranational","2000","2000","GBP","Pound Sterling","0","Units",,,2130,,
"5120","5120 Taxes on specific goods and services","SUPRA","Supranational","2001","2001","GBP","Pound Sterling","0","Units",,,2100,,
"5120","5120 Taxes on specific goods and services","SUPRA","Supranational","2002","2002","GBP","Pound Sterling","0","Units",,,1944,,
"5120","5120 Taxes on specific goods and services","SUPRA","Supranational","2003","2003","GBP","Pound Sterling","0","Units",,,1955,,
"5120","5120 Taxes on specific goods and services","SUPRA","Supranational","2004","2004","GBP","Pound Sterling","0","Units",,,2170,,
"5120","5120 Taxes on specific goods and services","SUPRA","Supranational","2005","2005","GBP","Pound Sterling","0","Units",,,2268,,
"5120","5120 Taxes on specific goods and services","SUPRA","Supranational","2006","2006","GBP","Pound Sterling","0","Units",,,2405,,
"5120","5120 Taxes on specific goods and services","SUPRA","Supranational","2007","2007","GBP","Pound Sterling","0","Units",,,2415,,
"5120","5120 Taxes on specific goods and services","SUPRA","Supranational","2008","2008","GBP","Pound Sterling","0","Units",,,2689,,
"5120","5120 Taxes on specific goods and services","SUPRA","Supranational","2009","2009","GBP","Pound Sterling","0","Units",,,2655,,
"5120","5120 Taxes on specific goods and services","SUPRA","Supranational","2010","2010","GBP","Pound Sterling","0","Units",,,2945,,
"5120","5120 Taxes on specific goods and services","SUPRA","Supranational","2011","2011","GBP","Pound Sterling","0","Units",,,2937,,
"5120","5120 Taxes on specific goods and services","SUPRA","Supranational","2012","2012","GBP","Pound Sterling","0","Units",,,2898,,
"5120","5120 Taxes on specific goods and services","SUPRA","Supranational","2013","2013","GBP","Pound Sterling","0","Units",,,2926,,
"5120","5120 Taxes on specific goods and services","SUPRA","Supranational","2014","2014","GBP","Pound Sterling","0","Units",,,2960,,
"5120","5120 Taxes on specific goods and services","SUPRA","Supranational","2015","2015","GBP","Pound Sterling","0","Units",,,3087,,
"5120","5120 Taxes on specific goods and services","SUPRA","Supranational","2016","2016","GBP","Pound Sterling","0","Units",,,3327,,
"5120","5120 Taxes on specific goods and services","SUPRA","Supranational","2017","2017","GBP","Pound Sterling","0","Units",,,3427,,
"5120","5120 Taxes on specific goods and services","SUPRA","Supranational","2018","2018","GBP","Pound Sterling","0","Units",,,3335,,
"5120","5120 Taxes on specific goods and services","SUPRA","Supranational","2019","2019","GBP","Pound Sterling","0","Units",,,3343,,
"5120","5120 Taxes on specific goods and services","SUPRA","Supranational","2020","2020","GBP","Pound Sterling","0","Units",,,2896,,
"5121","5121 Excises","SUPRA","Supranational","1973","1973","GBP","Pound Sterling","0","Units",,,0,,
"5121","5121 Excises","SUPRA","Supranational","1974","1974","GBP","Pound Sterling","0","Units",,,0,,
"5121","5121 Excises","SUPRA","Supranational","1975","1975","GBP","Pound Sterling","0","Units",,,0,,
"5121","5121 Excises","SUPRA","Supranational","1976","1976","GBP","Pound Sterling","0","Units",,,0,,
"5121","5121 Excises","SUPRA","Supranational","1977","1977","GBP","Pound Sterling","0","Units",,,0,,
"5121","5121 Excises","SUPRA","Supranational","1978","1978","GBP","Pound Sterling","0","Units",,,0,,
"5121","5121 Excises","SUPRA","Supranational","1979","1979","GBP","Pound Sterling","0","Units",,,0,,
"5121","5121 Excises","SUPRA","Supranational","1980","1980","GBP","Pound Sterling","0","Units",,,0,,
"5121","5121 Excises","SUPRA","Supranational","1981","1981","GBP","Pound Sterling","0","Units",,,0,,
"5121","5121 Excises","SUPRA","Supranational","1982","1982","GBP","Pound Sterling","0","Units",,,0,,
"5121","5121 Excises","SUPRA","Supranational","1983","1983","GBP","Pound Sterling","0","Units",,,0,,
"5121","5121 Excises","SUPRA","Supranational","1984","1984","GBP","Pound Sterling","0","Units",,,0,,
"5121","5121 Excises","SUPRA","Supranational","1985","1985","GBP","Pound Sterling","0","Units",,,0,,
"5121","5121 Excises","SUPRA","Supranational","1986","1986","GBP","Pound Sterling","0","Units",,,0,,
"5121","5121 Excises","SUPRA","Supranational","1987","1987","GBP","Pound Sterling","0","Units",,,0,,
"5121","5121 Excises","SUPRA","Supranational","1988","1988","GBP","Pound Sterling","0","Units",,,0,,
"5121","5121 Excises","SUPRA","Supranational","1989","1989","GBP","Pound Sterling","0","Units",,,0,,
"5121","5121 Excises","SUPRA","Supranational","1990","1990","GBP","Pound Sterling","0","Units",,,0,,
"5121","5121 Excises","SUPRA","Supranational","1991","1991","GBP","Pound Sterling","0","Units",,,0,,
"5121","5121 Excises","SUPRA","Supranational","1992","1992","GBP","Pound Sterling","0","Units",,,0,,
"5121","5121 Excises","SUPRA","Supranational","1993","1993","GBP","Pound Sterling","0","Units",,,0,,
"5121","5121 Excises","SUPRA","Supranational","1994","1994","GBP","Pound Sterling","0","Units",,,0,,
"5121","5121 Excises","SUPRA","Supranational","1995","1995","GBP","Pound Sterling","0","Units",,,0,,
"5121","5121 Excises","SUPRA","Supranational","1996","1996","GBP","Pound Sterling","0","Units",,,0,,
"5121","5121 Excises","SUPRA","Supranational","1997","1997","GBP","Pound Sterling","0","Units",,,91,,
"5121","5121 Excises","SUPRA","Supranational","1998","1998","GBP","Pound Sterling","0","Units",,,42,,
"5121","5121 Excises","SUPRA","Supranational","1999","1999","GBP","Pound Sterling","0","Units",,,46,,
"5121","5121 Excises","SUPRA","Supranational","2000","2000","GBP","Pound Sterling","0","Units",,,44,,
"5121","5121 Excises","SUPRA","Supranational","2001","2001","GBP","Pound Sterling","0","Units",,,31,,
"5121","5121 Excises","SUPRA","Supranational","2002","2002","GBP","Pound Sterling","0","Units",,,25,,
"5121","5121 Excises","SUPRA","Supranational","2003","2003","GBP","Pound Sterling","0","Units",,,18,,
"5121","5121 Excises","SUPRA","Supranational","2004","2004","GBP","Pound Sterling","0","Units",,,25,,
"5121","5121 Excises","SUPRA","Supranational","2005","2005","GBP","Pound Sterling","0","Units",,,31,,
"5121","5121 Excises","SUPRA","Supranational","2006","2006","GBP","Pound Sterling","0","Units",,,76,,
"5121","5121 Excises","SUPRA","Supranational","2007","2007","GBP","Pound Sterling","0","Units",,,3,,
"5121","5121 Excises","SUPRA","Supranational","2008","2008","GBP","Pound Sterling","0","Units",,,53,,
"5121","5121 Excises","SUPRA","Supranational","2009","2009","GBP","Pound Sterling","0","Units",,,10,,
"5121","5121 Excises","SUPRA","Supranational","2010","2010","GBP","Pound Sterling","0","Units",,,12,,
"5121","5121 Excises","SUPRA","Supranational","2011","2011","GBP","Pound Sterling","0","Units",,,12,,
"5121","5121 Excises","SUPRA","Supranational","2012","2012","GBP","Pound Sterling","0","Units",,,13,,
"5121","5121 Excises","SUPRA","Supranational","2013","2013","GBP","Pound Sterling","0","Units",,,12,,
"5121","5121 Excises","SUPRA","Supranational","2014","2014","GBP","Pound Sterling","0","Units",,,11,,
"5121","5121 Excises","SUPRA","Supranational","2015","2015","GBP","Pound Sterling","0","Units",,,10,,
"5121","5121 Excises","SUPRA","Supranational","2016","2016","GBP","Pound Sterling","0","Units",,,9,,
"5121","5121 Excises","SUPRA","Supranational","2017","2017","GBP","Pound Sterling","0","Units",,,8,,
"5121","5121 Excises","SUPRA","Supranational","2018","2018","GBP","Pound Sterling","0","Units",,,0,,
"5121","5121 Excises","SUPRA","Supranational","2019","2019","GBP","Pound Sterling","0","Units",,,0,,
"5121","5121 Excises","SUPRA","Supranational","2020","2020","GBP","Pound Sterling","0","Units",,,0,,
"5122","5122 Profits of fiscal monopolies","SUPRA","Supranational","1973","1973","GBP","Pound Sterling","0","Units",,,0,,
"5122","5122 Profits of fiscal monopolies","SUPRA","Supranational","1974","1974","GBP","Pound Sterling","0","Units",,,0,,
"5122","5122 Profits of fiscal monopolies","SUPRA","Supranational","1975","1975","GBP","Pound Sterling","0","Units",,,0,,
"5122","5122 Profits of fiscal monopolies","SUPRA","Supranational","1976","1976","GBP","Pound Sterling","0","Units",,,0,,
"5122","5122 Profits of fiscal monopolies","SUPRA","Supranational","1977","1977","GBP","Pound Sterling","0","Units",,,0,,
"5122","5122 Profits of fiscal monopolies","SUPRA","Supranational","1978","1978","GBP","Pound Sterling","0","Units",,,0,,
"5122","5122 Profits of fiscal monopolies","SUPRA","Supranational","1979","1979","GBP","Pound Sterling","0","Units",,,0,,
"5122","5122 Profits of fiscal monopolies","SUPRA","Supranational","1980","1980","GBP","Pound Sterling","0","Units",,,0,,
"5122","5122 Profits of fiscal monopolies","SUPRA","Supranational","1981","1981","GBP","Pound Sterling","0","Units",,,0,,
"5122","5122 Profits of fiscal monopolies","SUPRA","Supranational","1982","1982","GBP","Pound Sterling","0","Units",,,0,,
"5122","5122 Profits of fiscal monopolies","SUPRA","Supranational","1983","1983","GBP","Pound Sterling","0","Units",,,0,,
"5122","5122 Profits of fiscal monopolies","SUPRA","Supranational","1984","1984","GBP","Pound Sterling","0","Units",,,0,,
"5122","5122 Profits of fiscal monopolies","SUPRA","Supranational","1985","1985","GBP","Pound Sterling","0","Units",,,0,,
